test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
LR_T025,AUX1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,aux1 mutants also have fewer LRs,,,,aux1 KO
LR_T026,LAX3,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,Disrupting auxin-inducible LAX3 expression phenocopied mutant resulting in delayed lateral root emergence,,,,lax3 KO
LR_T027,PIN2,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,polar auxin transport mutants show altered branching patterns with fewer LRP/LRs,,,,pin2 -> PIN composite single-paralog [iter1 LR refinement: gm: {'PIN': 0.997} -> {'PIN': 0.5}]
LR_T028,PIN3,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,pin3 mutants have reduced numbers of LRPs,,,,pin3 -> PIN composite single-paralog [iter1 LR refinement: gm: {'PIN': 0.997} -> {'PIN': 0.7}] [iter2 LR refinement: gm: {'PIN': 0.7} -> {'PIN': 0.5}]
LR_T029,PIN3 PIN7,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,polar auxin transport mutants show altered branching patterns,,,,pin3 pin7 double -> partial PIN composite loss (~2 of ~8 PINs) [iter2 LR refinement: gm: {'PIN': 0.9} -> {'PIN': 0.5}]
LR_T030,PIN8,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,pin8 mutants show significantly reduced numbers of emerged LRs,,,,pin8 -> PIN composite single-paralog [iter1 LR refinement: gm: {'PIN': 0.997} -> {'PIN': 0.85}] [iter2 LR refinement: gm: {'PIN': 0.85} -> {'PIN': 0.7}]
LR_T031,ABCB19,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,ABCB14/PGP19/MDR1 show arrested and/or impaired LR growth rates,,,,"ABCB/PGP efflux transporter, separate from PIN family"
LR_T032,GNOM,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,polar auxin transport mutants show altered branching patterns with fewer LRP/LRs,,,,GNOM controls PIN membrane trafficking; LOF collapses PIN polarity -> modelled as strong PIN KD gm=0.1
LR_T033,TAA1 TAR2,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,Low N-stimulated auxin accumulation and LR responses disrupted in tar2,,,,taa1 tar2 double KO
LR_T034,TAR2,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,Low N-stimulated auxin accumulation and LR responses disrupted in tar2,,,,tar2 KO
LR_T035,YUC,quadruple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,YUCCA enzymes required for auxin biosynthesis and root meristem maintenance,,,,yuc quadruple (yuc1/2/4/6) -> only YUC4 represented in network; gm=0 models strong YUC-family auxin biosynthesis loss
LR_T036,AHK2 AHK3,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,Mutation of AHK2 and AHK3 caused increased auxin sensitivity of LR formation,,,,ahk2 ahk3 double -> two of three AHK paralogs lost in the AHK composite -> gm=0.3
LR_T037,AHK4,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,Arabidopsis mutants defective in cytokinin receptors display increased root branching,,,,ahk4 (cre1) single -> one of three AHK paralogs lost; gm=0.7 reflects moderate CK-insensitivity phenotype
LR_T038,CKX1,overexpression,,,,WT,Lateral_Root_Density,increased,,,,,,,overexpression of cytokinin oxidase (CKX) results in reduced cytokinin levels and enhanced root branching,,,,CKX1 OE -> CKX2 node represents the CKX family; OE gm=2.0
LR_T039,IPT,overexpression,,,,WT,Lateral_Root_Density,decreased,,,,,,,Plants overproducing cytokinin exhibit reduced lateral root formation,,,,"IPT OE (e.g., IPT3/5/7) -> IPT5 node represents the IPT family; gm=2.0"
LR_T040,AHP6,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,ahp6 mutant displays defects in pericycle founder cell divisions,,,,AHP6 is a pseudo-His phosphotransferase that blocks CK signalling in LR founders; not modelled
LR_T041,NRT1.1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,chl1-9 and chl1-5 show identical long-term suppression of LR development,,,,nrt1.1 (chl1) KO -> CHL1
LR_T042,NRT2.1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,NRT2.1 positively regulates LRs under low NO3- conditions,,,,"NRT2.1 is the high-affinity nitrate transporter, separate from the CHL1/NRT1.1 transceptor; not modelled"
LR_T043,ANR1,knockdown,,,,WT,Lateral_Root_Density,decreased,,,,,,,ANR1 underexpression prevents local stimulation of lateral root elongation by high nitrate availability,,,,ANR1 knockdown -> gm=0.5
LR_T044,AFB3,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,afb3 mutant displays apparent reduction in LR growth in response to NO3-,,,,afb3 single -> TIR1 family paralog [iter1 LR refinement: gm: {'TIR1': 0.997} -> {'TIR1': 0.7}]
LR_T045,AFB3,overexpression,,,,WT,Lateral_Root_Density,increased,,,,,,,AFB3 overexpression line displays increased growth of LRs under NO3- sufficient,,,,AFB3 OE -> TIR1 family OE
LR_T046,NAC4,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,nac4 mutants show reduced LR growth in response to NO3-,,,,NAC4 downstream of ARF7; not modelled
LR_T047,STOP1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,stop1 mutant did not respond with root growth inhibition on -Pi,,,,STOP1 is a low-pH/Al TF; not modelled
LR_T048,ALMT1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,almt1 mutant did not respond during the entire 7.5 h time course,,,,ALMT1 malate transporter; not modelled
LR_T049,LPR1 LPR2,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,lpr1;lpr2 mutant no inhibition of root growth,,,,Low-phosphate response ferroxidases; not modelled directly
LR_T050,EIN2,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,ein2-5 has increased numbers of lateral roots,,,,ein2 KO
LR_T051,ETR1,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,etr1-3 has increased numbers of lateral roots,,,,etr1 ethylene-insensitive allele blocks ethylene signalling upstream of CTR1/EIN2; encoded as EIN2 gm=0 to match ein2-like phenotype (expected increased LR)
LR_T052,CTR1,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,ctr1-1 constitutive ethylene-signaling mutant decrease in the number of emerged lateral roots,,,,ctr1 LOF -> constitutive ethylene signalling -> EIN2 up -> LR down
LR_T053,ETO1,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,eto1-1 an ethylene-overproducing mutant decrease in the number of emerged lateral roots,,,,eto1 LOF stabilises ACS5 -> excess ethylene biosynthesis; encoded as ACS gm=2.0 (OE)
LR_T054,ABI4,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,abi4 mutants had 125 to 135% more LRs than wild-type plants,,,,abi4 single KO -> ABI4_5 composite (ABI4+ABI5 collapsed); partial loss gm=0.5
LR_T055,ABI4,overexpression,,,,WT,Lateral_Root_Density,decreased,,,,,,,ABI4-overexpressing plants developed <50% of the LRPs,,,,ABI4 OE -> ABI4_5 composite OE
LR_T056,PYL8,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,pyl8 mutant seedlings showed more suppression of lateral root growth,,,,pyl8 KO
LR_T057,MYB77,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,myb77 mutant more sensitive to inhibition by ABA,,,,MYB77 auxin-responsive TF; not modelled
LR_T058,ABI1,gain_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,abi1-1 mutant less sensitive to ABA,,,,abi1-1 dominant gof PP2C -> ABA-insensitive (ABI1 super-active at inhibiting SnRK2); gm=2.0 reflects the dominant gain-of-inhibition
LR_T059,SNRK2.2 SNRK2.3 SNRK2.6,triple_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,snrk2.2/3/6 less sensitive to ABA inhibition; quiescent phase was shorter,,,,snrk2.2/2.3/2.6 triple -> full SNRK2 composite loss
LR_T060,PYR1 PYL1 PYL2 PYL4,quadruple_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,pyr1pyl1/2/4 less sensitive than wild-type to ABA,,,,"pyr1 pyl1 pyl2 pyl4 quadruple -> broad ABA-receptor loss; PYL8 node represents the PYR/PYL/RCAR family, encoded as gm=0 to model ABA perception block"
LR_T061,MAX2,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,"rac-GR24 effect maintained in max1, max3, max4, but max2-1 unresponsive",,,,max2 KO
LR_T062,D14,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,d14-1 had significantly longer primary root length than Col-0 under mock,,,,d14 KO
LR_T063,KAI2,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,kai2-2 had significantly shorter average LR lengths than Col-0,,,,"KAI2 is the karrikin receptor, functionally distinct from D14; mapping to D14 would invert the expected direction (D14 KO increases LR whereas KAI2 KO decreases)"
LR_T064,MAX3,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,RH more numerous in max3-9,,,,max3 KO
LR_T065,MAX4,knockout,,,,WT,Lateral_Root_Density,unchanged,,,,,,,max4-1 primary root shorter in 12h/12h,,,,max4 KO [iter1 LR refinement: gm: {'MAX4': 0.0} -> {'MAX4': 0.5}] [iter2 LR refinement: gm: {'MAX4': 0.5} -> {'MAX4': 0.85}]
LR_T066,MAX1,knockout,,,,WT,Lateral_Root_Density,unchanged,,,,,,,max1-1 variable LR/RH responses,,,,max1 KO [iter1 LR refinement: gm: {'MAX1': 0.0} -> {'MAX1': 0.5}] [iter2 LR refinement: gm: {'MAX1': 0.5} -> {'MAX1': 0.85}]
LR_T067,HY5,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,hy5 single mutant did not show significant difference in LR density between WL and WL+FR (constitutively higher LR than WT+FR),,,,hy5 KO
LR_T068,HY5 HYH,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,hy5 hyh double mutant did not have reduced LR density in WL+FR,,,,hy5 hyh double -> HYH maps to HY5 paralog; double gm=0
LR_T069,PHYB,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,phyB-9 mutant did not have reduced LR density in WL+FR,,,,phyB KO
LR_T070,PHYA,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,phyA-501 did not respond to WL+FR,,,,phyA -> PHYB node represents the phytochrome family in this network
LR_T071,PIN3,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,pin3-3 did not have reduced LR density in WL+FR compared with WL,,,,pin3 (independent replicate) -> PIN composite single-paralog [iter1 LR refinement: gm: {'PIN': 0.997} -> {'PIN': 0.7}] [iter2 LR refinement: gm: {'PIN': 0.7} -> {'PIN': 0.5}]
LR_T072,LAX3,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,lax3-1 did not have reduced LR density in WL+FR compared with WL,,,,lax3 (independent replicate)
LR_T073,ACC,acc_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,Seedlings show both reduced root elongation and reduced lateral root numbers (1 uM ACC),,,,ACC -> ethylene biosynthesis precursor -> Ethylene exogenous supply
LR_T074,AgNO3,chemical_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,reduced root branching by ACC is reversible by treatment with the ethylene antagonist silver nitrate,,,,AgNO3 blocks ethylene receptors -> phenotypic ethylene-insensitivity -> EIN2 gm=0 (same encoding as etr1)
LR_T075,IAA,exogenous_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,heat-shock-inducible system to generate clonal sectors of XPP cells with local high IAA levels (iaaM) were sufficient to enhance LR production,,,,IAA treatment -> Auxin supply
LR_T076,NAA,exogenous_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,auxin treatment led to increased expression of ProLBD29:GUS and ProLBD33:GUS; strong GUS activity in pericycle,,,,NAA -> Auxin supply (synthetic auxin)
LR_T077,ABA,exogenous_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,treatment with ABA reduced LR number in wild-type seedlings,,,,exogenous ABA -> ABA supply
LR_T078,Zeatin,exogenous_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,zeatin reduced LR number in wild-type seedlings,,,,Zeatin -> Cytokinin supply
LR_T079,TIBA,chemical_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,"application of auxin transport inhibitor 2,3,5-triiodobenzoic acid (TIBA) resulted in increased levels of ABI4 transcript",,,,TIBA blocks polar auxin transport -> PIN KD
LR_T080,NPA,chemical_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,Inhibition of auxin transport by NPA dims oscillation of auxin response and initiation of LRs,,,,NPA blocks polar auxin transport -> PIN KD
LR_T081,GR24,exogenous_SL,,,,WT,Lateral_Root_Density,decreased,,,,,,,rac-GR24 reduces LR length and number in Col-0,,,,GR24 synthetic SL -> Strigolactone supply
LR_T082,KNO3_10mM,high_nitrate_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,High NO3- conditions decreased entire root system development,,,,10 mM KNO3 high-N -> Low_Nitrate turned off (gm=0)
LR_T083,KNO3_patch,treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,Low NO3- patches trigger local induction of LR elongation,,,,localised KNO3 patch -> local N-foraging response via ANR1 induction (OE-like)
LR_T084,Glutamate,exogenous_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,Glutamate specifically stimulates LR growth at root tip,,,,glutamate -> activates N-signalling TF NLP7 (surrogate for amino-acid N sensing)
LR_T085,Low_Phosphate,environmental,,,,WT,Lateral_Root_Density,increased,,,,,,,"phosphate deficiency leads to PR length inhibition, increases in LR length",,,,low-Pi environment -> Low_Phosphate supply
LR_T086,Far_Red,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,supplemental FR enrichment of shoot leads to reduction in LR density,,,,Far-Red light inactivates PHYB (shade avoidance) -> PHYB gm=0.1
LR_T087,UV_B,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,UV-B light markedly affects root branching,,,,UV_B stress not modelled
LR_T088,Salt,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,endogenous ABA stimulated by salt stress promoting lateral root quiescence,,,,Salt stress not modelled
LR_T089,Hypoxia,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,lack of soil oxygen inhibition of LR development,,,,Hypoxia not modelled
LR_T090,Low_Potassium,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,K-deficiency inhibits LR organogenesis,,,,Low_Potassium not modelled
LR_T091,High_Water,environmental,,,,WT,Lateral_Root_Density,increased,,,,,,,LR organogenesis is enhanced at root side exposed to moisture,,,,High_Water regime not modelled
LR_T092,PCIB,chemical_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,"Treatment with p-chloro-phenoxy-isobutyl acetic acid (PCIB), inhibitor of Aux/IAA protein degradation produced decrease in hydrotropic response",,,,PCIB antagonises auxin-responsive ARFs -> ARF7/19 KD
LR_T093,Auxinole,chemical_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,auxinole or PEO-IAA TIR1 antagonist,,,,auxinole is a TIR1/AFB antagonist -> TIR1 KD
LR_T094,AVG,chemical_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,ethylene antagonist silver nitrate reverses ACC effect (AVG similar),,,,AVG inhibits ACS (ACC synthase) -> ethylene biosynthesis block
LR_T095,Kinetin,exogenous_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,plants overproducing cytokinin exhibit reduced lateral root formation,,,,kinetin -> Cytokinin supply
LR_T096,IAA28 + NAA,gain_of_function_plus_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,iaa28-1 gain-of-function blocks GATA23 induction,,,,iaa28-1 gof + NAA -> stabilised IAA28 cannot be degraded even with excess auxin; combined treatment compared to WT [iter1 LR refinement: baseline: WT -> mutant; expected: decreased -> unchanged] [iter2 LR refinement: baseline: mutant -> WT; expected: unchanged -> decreased]
LR_T097,IAA14 + NAA,gain_of_function_plus_treatment,,,,WT,Lateral_Root_Density,decreased,,,,,,,LRP virtually absent in dominant negative slr,,,,slr-1 (IAA14 stabilised) + NAA vs WT -> stabilised IAA14 resists auxin-dependent degradation [iter1 LR refinement: baseline: WT -> mutant; expected: decreased -> unchanged] [iter2 LR refinement: baseline: mutant -> WT; expected: unchanged -> decreased]
LR_T098,ABI4 + IAA,combined,,,,WT,Lateral_Root_Density,increased,,,,,,,40 to 90% increase in LR formation in the three IAA-treated abi4 mutant lines,,,,abi4 + IAA combined vs WT -> abi4 partial (ABI4_5 composite) plus auxin supply
LR_T099,pyl8 + IAA,rescue,,,,mutant,Lateral_Root_Density,increased,,,,,,,10 nM IAA was sufficient to rescue inhibition of lateral root growth in pyl8 mutant,,,,pyl8 + IAA rescue; baseline = pyl8 alone
LR_T100,arf7 arf19 + ARF7-GR + Dex,rescue_experiment,,,,WT,Lateral_Root_Density,increased,,,,,,,DEX treatment rescues phenotype of arf7 arf19 double mutant,,,,arf7 arf19 + ARF7-GR (dex induced) rescue; ARF7 forced active on top of arf19 loss; baseline = arf7 arf19 double [iter1 LR refinement: baseline: mutant -> WT]
LR_T101,arf7 arf19 + LBD16 OE,rescue_experiment,,,,WT,Lateral_Root_Density,increased,,,,,,,"Pro35S:LBD16/arf7 arf19 developed lateral roots, partially rescues",,,,arf7 arf19 + LBD16 OE rescue; LBD forced downstream of the ARF block [iter1 LR refinement: baseline: mutant -> WT]
LR_T102,plt3plt5plt7 + PLT1 OE,rescue_experiment,,,,WT,Lateral_Root_Density,increased,,,,,,,reactivation of any PLT family member at this early stage led to full complementation of morphological defects,,,,plt3 plt5 plt7 + PLT1 OE rescue -> PLT composite forced back on (gm=2.0) [iter1 LR refinement: baseline: mutant -> WT]
LR_T103,plt3plt5plt7 + PIN1 OE,rescue_experiment,,,,mutant,Lateral_Root_Density,unchanged,,,,,,,LRP-targeted induction of individual genes failed to complement the LR outgrowth defect,,,,plt3 plt5 plt7 + PIN1 OE rescue -> PIN forced high but PLT block remains; expected unchanged vs plt3/5/7 mutant
LR_T104,lbo,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,SL biosynthesis mutants show modified root architecture,,,,LBO catalyses the final SL-biosynthesis step; not modelled as a separate node
LR_T105,dao1 dao2,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,Loss-of-function dao mutants increased LR density,,,,dao1 dao2 double -> DAO1 node represents the DAO IAA-oxidase family
LR_T106,ETT,loss_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,Loss-of-function mutants have increased numbers of emerged LRs,,,,ARF3/ETT not in network
LR_T107,ibr1 ibr3 ibr10,triple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,"IBR1, IBR3, IBR10 lead to reduced frequency of pre-branch sites",,,,IBR1/3/10 IBA->IAA conversion genes not in network
LR_T108,acr4,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,accumulation of ectopic LRP in acr4 mutants,,,,ACR4 receptor-like kinase not in network
LR_T109,ralf34,loss_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,Two loss-of-function insertion mutants of RALF4 showed threefold increase in clustered LRPs,,,,RALF34 peptide not in network
LR_T110,cep5 cepr,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,CEP5/CEPR has similar phenotype in loss-of-function background (increased clustered LR),,,,CEP5/CEPR peptide-receptor pair not in network
LR_T111,alf1/sur,gain_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,Constitutively active allele of alf1/sur displays hyperproliferation of LRs,,,,alf1/sur dominant mutant -> constitutive auxin accumulation -> Auxin exogenous=1.0
LR_T112,bbx16,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,bbx16-1 mutants produce larger LRs under NO3- limitation,,,,BBX16 B-box TF not in network
LR_T113,agl21,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,agl21 mutants exhibit reduction in LR elongation under low NO3-,,,,AGL21 MADS TF not in network
LR_T114,CLE OE,overexpression,,,,WT,Lateral_Root_Density,decreased,,,,,,,Overexpression of CLE genes results in repression of LR emergence,,,,CLE-peptide OE (general) -> CLE composite OE
LR_T115,T101A NRT1.1,gain_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,T101A had much higher LR density under low NO3- conditions,,,,T101A NRT1.1 prevents phosphorylation -> locked low-affinity mode -> enhanced N-uptake signalling (encoded as CHL1 gm=2.0)
LR_T116,T101D NRT1.1,phospho_dead_mutant,,,,WT,Lateral_Root_Density,decreased,,,,,,,No significant difference in LR density of T101D under low NO3- vs WT,,,,T101D phospho-mimic locks NRT1.1 in high-affinity/low-signal mode -> CHL1 functional reduction gm=0.5
